header
Lifter Puller;Lifter Puller;rock;;;;Double Straps;Bloomington;Star Wars Hips;Bruce Bender;Lazyeye;The Mezzanine Gypoff;Jeep Beep Suite;Rental;Solid Gold Sole;Sublet;Summer House;Mission Veijo;Mono;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5126
Sloan;Pretty Together;rock;Rock;;2001;If It Feels Good Do It;In The Movies;The Other Man;Dreaming Of You;Pick It Up And Dial It;The Great Wall;The Life Of A Working Girl;Never Seeing The Ground For The Sky;It's In Your Eyes;Who You Talkin' To?;I Love A Long Goodbye;Are You Giving Me Back My Love?;Your Dreams Have Come True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5127
Th' Dudes;So You Wanna Be A Rock 'N' Roll Star;rock;;;;Be Mine Tonite;That Look In Your Eyes;Right First Time;Walking In Light;Hope;Bliss;Blue Lady;Latin Lover;Gutter Black;I'm A Texan;Tears Of Blood;Here Comes Johnny;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5128
Wilmer X;Mambo Feber CD 1;rock;Rock;;1991;Mambo no. 1;Möt mej i din djungel;Blå Kongo;Vit Slav;En modig man;Hon tar till vapen;Vem får nu se alla tårar;Mambo feber;Om bara du ville be mej;En kvinna i livet;En dans, en kyss;Ditt dockhus brinner;Älska mej gick inte alls;Jag är ingen Romeo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5129
Various;Noise Annoys;rock;;;;I'll Follow You Down/Slaughter Joe;You Make Me Realise/My Bloody Valentine;Dont Slip Up/Meat Whiplash;Drive Blind/Ride;Leaves And Sand/Boo Radleys;Kiss Me/ Teenage Filmstars;JC Auto/ Sugar;Soon/My bloody Valentine;Crazy/Silverfish;Pressure/Teenage Filmstars;E: Meriker/Conspiracy Of Noise;Fall Aprt/Slaughter Joe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5130
Brokeback;Looks At The Bird;rock;Pop;YEAR: 2003;2003;From the Black Current;Lupe;Name's Winston,friends Call Me James;Everywhere Down Here;In the Reeds;50 Guitars;The Suspension Bridge at Iguazu Falls;The Wind-Uo Bird;Pearl's Dream;Noel 1;Doug;Noel 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5131
54-40;Show Me;rock;Rock;;;One Day In Your Life;Get Back Down;Walk In Line;Standing In The Way;Everyday;What's In A Name;One Gun;Come Here;Because Of You;Open Fire;All The Love Is Gone;Show Me;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5132
Sautanz;Oben auf!;rock;Folk/Rock;;1998;Sautanz;As Spanische;Knecht Ruprecht;Herbstzeit;Mei hob I di gern;Oben auf;Heischoba;A Ruah ham;Der Trottel;A koida Wind;Für D' Ursl;Verstehst;A koida Sommer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5133
Saint Etienne;Fox Base Alpha;rock;Indie;;1991;This is Radio Etienne;Only Love Can Break Your Heart;Wilson;Carnt Sleep;Girl VII;Spring;She's the One;Stoned To Say The Least;Nothing Can Stop Us;Etienne Gonna Die;London Belongs To Me;Like The Swallow;Dilworth's theme;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5134
King Barbecue;The Tide;rock;Rock;;1998;I'm Alright;Senorita;Voice On My Shoulder;The Tide Will Sweep You Away;Yes, You Did (The Monkey Song);Alone Too Long;Black Corvette;When Love Makes You Blind;Rock 'N Roll Saturday Night;Answer in the Sun;Lovin' Sunshine;Let Love See Us Through;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5135
KorovaKill;Waterhells;rock;;;;Birth;Waterhells;Drown Symphony;Into the Underwhirls;The Bleeding Lap of Undines;Blue Thrones...;All Statues Leave Their Stones;The Shadowhordes;It's a Tool's World;Lord Golden Blizzard;Within the Sunstorm;Through Neptune's Broken Nets;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5136
Jimmy Little;Messenger;rock;Rock;;1999;Down Below;Under The Milky Way;The Way I Made You Feel;Randwick Bells;Quasimodo's Dream;Into Temptation;Cattle and Cane;(Are You) The One I've Been Waiting For;Black Fella/White Fella;Alone With You;Bring Yourself Home To Me;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5137
Various Artists;Southern Rock;rock;Southern Rock;YEAR: 1997;1997;Whipping Post / Allman Brothers;Free Bird / Lynyrd Skynyrd;Can't you See / Marshall Tucker Band;Dixie Chicken / Little Feat;Jim Dandy / Black Oak Arkansas;So Into You / Atlanta Rythym Section;I'm Almost Ready / Pure Prarie League;Dixie Rock / Wet Willie;Jackie Blue / Ozark Mountain Daredevils;Refried Funky Chicken / Dixie Dregs;Struttin' My Stuff / Elvin Bishop;Wild-Eyed Southern Boy / .38 Special;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5138
Gen Rosso & CiRo;Gen Rosso 1;rock;Softs'n'Ballads;;1992;Al Centro del Presente;Noi;Cerco la Tua Voce;Vorrei;Davice e Golia;Immagini;Ancora una Volta;Cronaca Bianca;Sognando;Guardano Lontano;Oltre l'Invisibile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5139
Sheldon;Psycho de Lia;rock;Rock;YEAR: 1997 ID3G: 17;1997;23 Hours;Flys;Swivelneck;Inside the I;World of Pain;Crawling Down;Bloodline;Johnny Handsome;Freek;Liquid Sunshine;Inkwell;Mayhem & the Flower;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5140
South;WITH THE TIDES;rock;Rock;YEAR: 2003;2003;Motiveless Crime;Colours In Waves;Loosen Your Hold;Natural Disasters;Fragile Day;Nine Lives;Same Old Story;Mend These Trends;Silver Sun;Straight Lines To Bad Lands;What I Find;Threadbare;Estimation;Too Much Too Soon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5141
27 Devils Joking;Spreading the Love Vibration;rock;punk;;1992;Spreading the Love Vibration;Ici git mon Couer;Fuck Pig Revolution;House;And We Dream;Yer Gonna Burn;Sick Fuck;Paintings of Loves Positivity Non-Commercially Speaking;Get Yer Kicks on Route 666;I am her Hero, She is my Herion;Ugly;Sick;From Here to There Isn't Far Enough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5142
Alluminogeni;Green Grapes;rock;Progressive Rock;;1971;Lauda dell'amore mistico;La casa dei riflessi;Opera;Antichi riti di magia;Sulla soglia del peccato;Nuove speranze;1969;Cry for me (L'alba di Bremit);Eravamo alla fine del mondo;Mentre scendevo;Incubo;Da quando ci sei tu;Abissi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5143
Móa;Universal;rock;Rock;;1999;Joy & Pain;Toy;Memory Cloud;Rockets;Can't Forget You;Tenderly;Declaration;Raining In My Heart;Forever;Overcome;Virtual Affair;Raining In My Heart (Remix);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5144
Ford, Lita;Stiletto;rock;Hard Rock;;1990;Your Wake Up Call;Hungry;Dedication;Stiletto;Lisa;The Ripper;Big Gun;Only Women Bleed;Bad Boys;Aces & Eights;Cherry Red;Outro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5145
Misanthrope;Sadistic Sex Daemon - CD1;rock;Metal;YEAR: 2003;2003;Révisionniste;Sadistic Sex Daemon;La Marche Des Cornus;Armageddon A L'Elysée;Conversation Métapsychique;Grand Démonologue;L'Extinction D'une Etoile;Bonaparte;Sans Complaisance;Le Dernier Répond;Romantisme Noir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5146
Wilmer X;Primitiv;rock;Rock;;1998;Primitiv;För dum för pop;Hippiekick;Dags för ett underbart liv;En liten bit mer av oss två;Skum;Nån har öppnat konto i jesu namn;Dino;Liten jockey;Din egen slum;Motorcity;Du i din värld;Vad jag än gör;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5147
Çèí÷óê;Îäèíîêèé Â Íî÷è;rock;Instrumental Rock;YEAR: 2002;2002;Îäèíîêèé Â Íî÷è;Êàïðèñ ¹24;Êîëûáåëüíàÿ;Ìèêñ;Áðîøåííûé Ïîä Äîæäåì;Òàðàíòåëëà;Ïîëîíåç;Ñêåðöî Ñè-ìèíîð;Íå Âîçâðàòèòü;El Condor Pasa;Ïðîùàíèå;Âèäåî;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5148
Minimal Compact;The Figure One Cuts;rock;;;;Nil-Nil;Everything Is Wonder;Inner Station;Fading Light;This Scent Of Love;Piece Of Green;Is It So?;New Clear Twist;Childhood's End;Night Light;Immigrant Song;I Imagine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5149
Freak Kitchen;junk tooth;rock;Rock;YEAR: 1997;1997;damage;damage;dig me out;middle class panic;come before you leave;forgive me, i am swedish;now you know;i'm not going;the monster hit;probably not;the man who taught his asshole to play the flute;the special profession;happening henry;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5150
Merczrioucromos;Cromoterapia;rock;;;;Supertsnico;Festarola;Emigrante Acelera;El Macho;Caloira;Rosa Monhi;Expo 98;Sopas;Pezgada;Tias;Engenheiro Melgago;Beiuotche;Pitas da Cunha;Toma La Disto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5151
Todd Duane;Todd Duane;rock;Instrumental Rock;Todd Duane's solo debut. Another shred monster.;1995;Poison Ivy;Purple Umbrella;Sunflower Seed;Lily Of The Nile;Ragweed;Daisy Chain;Wildflower;Slap Crackle & Pop;Babys Breath;Rose Colored Glasses;Schizoid;Ladys Slipper;Sugardose;Honeysweet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5152
Alan Frew;Wonderland;rock;Pop;;2000;Open For A Friend;Lipstick;Home;I Could Never Lie To You;Mother;Wonderland;All I Ever Wanted;Colors Of Friends And Places;A Rose In My Book;That's Life;Everthing Must Change;Everybody Sing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5153
Vixen;Rev It Up;rock;Rock;;1990;Rev It Up;How Much Love;Love Is A Killer;Not A Minute Too Soon;Streets In Paradise;Hard 16;Bad Reputation;Fallen Hero;Only A Heartbeat Away;It Wouldn't Be Love;Wrecking Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5154
Elaine Paige;Love Can Do That;rock;;;;Love can do that;Oxygen;Heart don't change my mind;Same Train;You don't own me;I only have eyes for you;Well Almost;True Colours;If I love you;He's out of my life;Only the very best;Grow Young;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5155
Law And Order;Rites Of Passage;rock;;;;Dawn Over Zero;Why Would You Lie To Your Self;The Hope And The Hunger;Sacred;The Truth About Me;Plague Of Ignorance;The Open Door;River;Mary;Funeral For The Good Mother;Decide;Is Freedom Slavery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5156
Mudhoney;Fuzzbusters;rock;Rock;;;Magnolia Caboose Babyshirt/No One Has;Sweet Young Thing;Chain That Door;If I Think-Mudride-Here Comes Sickness;Need;Touch Me I'm Sick;This Gift;By Her Own Hand;Burn It Clean;In & Out Of Grace;Revolution;Hate The Police;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5157
Marc Olsen;didn't ever...hasn't since;rock;Rock;ID3G: 17;;Missed;Martian Romance;No Surprise;To Sleep;Your Day;Make Up;Fly By;Horse is White;Apirin;Leaving Tomorrow;San Antone;Remedy;Rosaleen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5158
Palatine: The Factory Story (Various)s;Volume 1 - Tears In Their Eyes;rock;;;;Joy Division / Transmission;Orchestral Manoeuvres In The Dark / Electricity;A Certain Ratio / All Night Party;The Durutti Column / Sketch For Summer;X-O-Dus / English Black Boys;ESG / You're No Good;Joy Division / Love Will Tear Us Apart;James / Folklore;A Certain Ratio / Flight;Section 25 / New Horizon;New Order / Ceremony;Stockholm Monsters / Happy Ever After;Quando Quando / Tingle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5159
Cugini di campagna;Anima mia + successi;rock;Pop;YEAR: 1997;1997;Anima mia;Un debole respiro;64 anni;No tu no;Preghiera;Innamorata;Quel corpo fragile;Meravigliosamente;Un'altra donna;Tu, tu. tu;Brividi d'amore;Dentro l'anima;Conchiglia bianca;L'uva nera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5160
Burnin Red Ivanhoe;Burnin Red Ivanhoe;rock;Progressive Rock;;1970;Across The Windowsill;Canaltrip;Rotating Irons;Gong-Gong, The Elephant Song;Near The Sea;Secret Oyster Service;Showintroduktion;Mitte;Fodelandssoldatersang;Brilleslangen;Omegnens Poesie;Showafslutning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5161
Toto;Greatest Hits CD 2;rock;Rock;;1996;Africa;Lea;Only The Children;Don't Chain My Heart;Gypsy Train;If It's The Last Night;Pamela;Stranger In Town;Can't Stand It Any Longer;Just Can't Get To You;Turn Back;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5162
Elisel;Ironie du Sort;rock;;;;Ironie du Sort;Sois Cool;Tes Envies, Tes Audaces;Juste Toi, Juste Moi;Anita et Tom;Quoi de Neuf;Mais Dis-moi;Suzy Vend des Fleurs;Le Peintre Infidèle;Caméléon;Le Chat;Rock and Roll Devil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5163
Ïåñíÿðû;Áåðåçîâûé ñîê;rock;;;;Áåðåçîâûé ñîê;Êîãäà áåñöâåòíà è ìåðòâà;ß Âàøà ÷åñòü;Äåâèöåé áûëà ÿ;Ïðîùàé, êðàñàâèöà;Ìîé Äæîí;Ïîçâîëü ñëåçó òâîþ ñìàõíóòü;Äî÷óðêà;Ìóäðåö;ß ëèøü ïîýò;Êòî ÷åñòíîé áåäíîñòüþ ìîåé;Â ýòó íî÷ü ñåðäöà è êðóæêè;Æóðàâëè íà Ïîëåñüå ëåòÿò;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5164
Green;Life;rock;Progressive Rock;;2003;The Wind of Love;Mr. Kite;Conscience;I Gotta Run;The Work;Escape;Cycling in the Rain;Sometimes;All is ok;The Storm Inside;Can You Feel the World?;I Still Love...;The Wind of Love (reprise);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5165
ANUBI;Kai Pilnaties Akis Uþmerks Mirtis;rock;Metal;;1997;Savo Kelyje;Kai Pilnaties Akis Uþmerks Mirtis;Mirtis;Kai Pilnaties Akis Uþmerks Mirtis II;Gyvenimo Kritimà Dovanosim Krankliui;Á Naujà Galybæ;Ir Saulë Neteko Savo Pusës Veido;Ozirio Adventas;Folklorinë Daina Apie Mirtá;Ið tuðtumos Á Akmens Tylà;Tarp Akmens Ir Veidrodþio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5166
Betty Legler;NOW!;rock;;;;Your Eyes;Scarlet (The Radio-Version);Tell You When It's Right;Watersong;Turning Point;Heja;The Rhythm Of Time;Love Is A Crime;Circle;Riding The Wave;Virgin Paper;Scarlet (The NOW!-Version);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5167
Sharkbrother;Taj Mahala;rock;;;;natures child;insomnia;the sea;come to this;only yesterday;3rd set;inside your sun;autumn song;punishment;the sea (20000 leagues under mix);americans;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5168
Êîëèáðè;Ðåìèêñû;rock;Electronic;YEAR: 1998;1998;Òîò, êîòîðûé;Æ¸ëòûé ëèñò îñåííèé;Àìåðèêàíñêàÿ æåíà;Îêåàí;Òåìî÷êà;Âñ¸ î íàñ;Âàðèàöèè;Ðîìàøêè;Ëþáîâü è ðûáû;Ãàìáóðãñêàÿ ëèðè÷åñêàÿ;ß èäó øèðîêèì øàãîì;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5169
Pale;Bikerfest 08.06.02 (CD1);rock;Hard Rock;;2002;Hootchie Cootchie Man;Mustang Sally;Born To be wild;Proud Mary;(ICan Get No) Satisfaction;Gimme all Your Lovin';Little Voices;You Bive Love a bad Name;Summer Of '69;I Love Rock 'n' Roll;It's My Life;Unchain My Heart;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5170
?? ?? ??;??? ??;rock;;;;VysokayaNorma-DanceNight;VysokayaNorma-Yesterday;VysokayaNorma-DoreMiDoReDo;VysokayaNorma-Labuh;VysokayaNorma-Belle;VysokayaNorma-Night;VysokayaNorma-KorolevaGrez;VysokayaNorma-Letaushiy_kirpich;VysokayaNorma-Talant-NePropiesh;VysokayaNorma-ProSchastie;VysokayaNorma-Sam;VysokayaNorma-Vesna;VysokayaNorma-Odin;VysokayaNorma-Classic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5171
Jethro Tull;Tales from the Crystal Flute;rock;;Ian Anderson- vocals, flute, acoustic guitar\nMartin Barre- electric guit;;My Sunday Feeling;For a Thousand Mothers;Living in the Past;Bouree;So Much Trouble;With You There to Help Me;The Whistler;Farm on the Freeway;Thick as a Brick;Beggar's Farm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5172
Muertos Una Vez;Vago;rock;Rock;ID3G:  17;2003;Te vuelves loco;Vago;De frente;Te verás;Sigues;Si quieres más;¿Cuántos?;No podrás;Sus lágrimas;Cuando despiertas;Sombra;¿Cuándo llegará el final?;Bonus Track;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5173
Saez;Jours Etranges;rock;Rock;YEAR: 1999;1999;Jeune Et Con;Sauver Cette Étoile;Jours Étranges;J'veux M'en Aller;Hallelujah;Crépuscule;Soleil 2000;Amandine II;Rock'n'roll Star;My Funny Valentine;Montée Là-Haut;Petit Prince;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5174
Daryl Hall;Soul Alone;rock;Pop;YEAR: 1993 ID3G: 13;1993;Power Of Seduction;This Time;Love Revelation;I'm In A Philly Mood;Borderline;Stop Loving Me, Stop Loving You;Help Me Find A Way To Your Heart;Send Me;Wildfire;Money Changes Everything;Written In Stone;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5175
Various;John Jacobs and the Power Team Soundtrack;rock;;;;Power - Tim Miner;My God Is A Rock - Liason;Tear Down The Walls - Stephen Crumbacher;Authority - P.I.D.;Run Or Hide - Rick Elias;Even Now - Cindy Cruse;Break The Chains - Steven Shannon;Amazing Grace - Tim Miner;It's Not Worth It - Angie Alan;God Gave Us The Power - D-Boy;Take 'em Back - Ken Tamplin;I'll Be There - Rick Elias;Power To Win - Steve Shannon;Who Can Heal The Pain - Liason;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5176
Gang;Le radici e le ali;rock;;Italia;;Esilio;Socialdemocrazia;Bandito senza tempo;Chico Mendes;Johnny lo zingaro;Oltre;La lotta continua;Le radici e le ali;Ombre rosse;Sud;Chicco e il dinosauro;Che dare?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5177
Creed;Human Clay;rock;Rock;www.creednet.com YEAR: 1999;1999;Are You Ready?;What If;Beautiful;Say I;Wrong Way;Faceless Man;Never Die;With Arms Wide Open;Higher;Wash Away Those Years;Inside Us All;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5178
Derringer;Live At The Paradise Theater;rock;Rock;YEAR: 1978 ID3G:  17;1978;Let Me In - Live;It Ain't Funny - Live;Teenage Love Affair - Live;Lawyers, Guns And Money - Live;Midnight Road - Live;EZ Action - Live;Atitude - Live;Beyond The Universe - Live;Rock And Roll, Hoochie Koo-You Really Got Me - Live;Roll With Me - Live;Back In The USA-Long Tall Sally - Live;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5179
Bryan Ferry;Aphrodisiac [Disc 2];rock;Rock;;1988;Jealous Guy;New Town;Boys and Girls;Dance Away;In Every Dream Home a Heartache;The Main Thing;Love is the Drug;Kiss and Tell;Do the Strand;Bete Noire;Avalon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5180
Taraxacum;Rainmaker;rock;Metal;;2003;Disfunctional;Prayer In Unison;Rainmaker;Never To Return;Make It Happen;Wake Up;If I Had Known;Game Over;Dark Sunglasses;The Red Pill;In The End;Lo Que Faltó;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5181
Michael Benson;Sunlight Of The Heart;rock;;;;Common Knowledge (It Takes One To Know One);Jackie;Empathy;A Second Chance (Take The Money And Run);Shattered Lives;Summer's Here!;Bright Stars;Never Too Old For Love;Magnetic Attraction;Desperation;Angel's Knew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5182
Icehouse;Man of Colours;rock;;;;Crazy;Electric Blue;My Obsession;Man of Colours;Heartbreak Kid;The Kingdom;Nothing Too Serious;Girl in the Moon;Anybody's War;Sunrise;"""Crazy 12\ Mix""""""";Crazy 'Midnight Mix';;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5183
My Life Story;The Golden Mile;rock;rock;;;12 Reasons Why I Love Her;Suited & Booted;Marriage Blister;Strumpet;Claret;Mr Boyd;The King Of Kissingdom;I Dive;You Can't Uneat The Apple;Sparkle;April 1st;November 5th;Duchess;Non-music track;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5184
Crowded House;Live At The Hanover Grand (Disc 1);rock;Rock;;;Everything Is Good For You;There Goes God;Nails In My Feet;Not The Girl You Think You Are;Hole In The River;She's About A Mover;Instinct;Don't Dream It's Over;Fall At Your Feet;When You Come;Weather With You;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5185
Various Artists;Heart of Soul Classics;rock;Soul;YEAR: 2000 ID3G:  42;2000;Marvin Gaye - Let's Get It On;Barry White - You Turned My Whole World Around;Commodores - Just to Be Close to You;Rose Royce - I Wanna Get Next to You;Jeffrey Osborne - On the Wings of Love;Kool & The Gang - Cherish;Billy Preston & Syreeta - With You I'm Born Again;Ray, Goodman and Brown - Special Lady;Four Tops - I Believe in You and Me;Quincy Jones (w James Ingram) - One Hundred Ways;Stephanie Millls - I Have Learned to Respect the Power of Love;Atlantic Starr - Secret Lovers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5186
Brian Flynn;for the folks;rock;;;;Free;Parent's Poem;Rachel;Porch Song;Fields of Athenry;Bach Debacle;Enter Sandman;Granpa;Kevin and Christine;Lani;Forever;Norstrom;Twinkle, Twinkle Little Star;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5187
bonobos;HOVER HOVER;rock;Pop;YEAR: 2004;2004;Good Morning Groove;ã‚‚ã?†ã?˜ã??å†¬ã?Œæ?¥ã‚‹;ãƒ©ã‚¤ãƒ•;æ³³ã?’ã‚„ã?—ã?ªã?„ã?œ;Music;I talk;Night Apes Walking;Hover Horver;tobo tobo tobo;water;ã‚¹ã‚«ãƒ¼ãƒˆã‚¬ãƒ¼ãƒ«ãƒ»ãƒ–ãƒ«ãƒ¼ã‚¹;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5188
Wayne Morris Band;Let yourself go !;rock;Rock & Roll;YEAR: 2002;2002;The Sound of Silence;Let yourself go!;Hot Love;Ghostriders in the Sky;Someday;Whiskey in the Jar;You never know;Hotel California;Let's ride the Wave (Pure Energy);Dont't you forget me;Lady in Black;You really got me;The Sound of Silence (Maxi Edit);Ghostriders in the Sky (Gunnerman's Darknight Mix);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5189
Various;Electric Soul;rock;Soul;YEAR: 2003;2003;Will I Am feat Terry Dexter/Lay Me Down;Amp Fiddler/Eye To Eye;Y.B.U/Soul Magic (Extended Mix);Peven Everett/Testin' Me;Jazzanova/Soon (A Touch Of Jazz Mix);Ounslade presents Nadirah Shakoor/Touched My Soul;Focus/Having Your Fun (Extended Version);Metro Area/Pina;Jersey Street/Burnin';Detriot Experiment/Think Twice;Only Child feat. Amp Fiddler/U Bring Me Vibes;James Mason/I Want Your Love;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5190
Nikolo Kotzev's;Nostradamus CD 1 (2001);rock;Rock;YEAR: 2001 ID3G: 17;2001;Overture (instrumental);Pieces Of A Dream;Desecration;Introduction;Home Again (instrumental);Henriette;Caught Up In A Rush;The Eagle;Plague;Inquisition;The King Will Die;I Don't Believe;Try To Live Again;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5191
Kidneythieves;Zerospace;rock;rock;;2001;Before I'm Dead;Zerospace;Arsenal;Molten;Black Bullet;Dyskrasia;Spank;Glitter Girl;Serene Dream;Amnzero;Crazy;Placebo;Take a Train (Awakening);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5192
An Pierlé;Helium Sunset;rock;Rock;;2002;Sorry;As Sudden Tears Fall;Nobody's Fault;Sister;Kiss Me;Helium Sunset;Medusa;Once Again;Sing Song Sally;Leave Me There;Walk;Bonus track 1;Bonus track 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5193
Lisa Palea;The Edge of the Bed: Cyborgasm 2;rock;Other;YEAR: 1994;1994;Wet Velvet Heart;Puppy;Mardi Gras;The Housewife and the Businessman;Vicious Panties;Milky;Kiss Me Kiss;Peep Show;Rodeo;Dualing Hoosiers;Inside Marcie's Bedroom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5194
Papa Mali;Thunder Chicken;rock;Funk;YEAR: 2000 ID3G: 5;2000;All Right You Got It;Bon Ton Roulet;Man of Many Words;Walk on Guilded Splinters;I'm The One;La Bebida Por Su Vida;Keep Happy;Fleabite Junior the Third;If I Ever Get Right;Fire Water;Cottonfields and Bayous;Skeleton Bug;South Austin Lullaby;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5195
Promoe;The Long Distance Runner;rock;Hip-Hop;;2004;Marathon;Long Distance Runner;In The Jungle (feat. Ward 21);These Walls Don't Lie;Constant Comsumption;Fast Food World (feat. Cos.M.I.C & Bushman);Justice (feat. Anthony B);Kkkampain;Dog Day Afternoon (feat. Chords, Timbuktu & Rantoboko);A Likkle Supm Supm;Mah Grrrl (feat. Ghost);Fit You Haffe Fit;Calm Down;Data Track;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5196
